"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2020","New Jersey","Asian","Hispanic","0**","8,523","0.00**","0.00**","--"
"2020","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","1,224","0.00**","0.00**","--"
"2020","New Jersey","HI Native / Pacific Islander","Hispanic","0**","3,505","0.00**","0.00**","--"
"2020","New Jersey","More than One Race","Non-Hispanic","0**","88,606","0.00**","0.00**","--"
"2020","New Jersey","More than One Race","Hispanic","0**","34,449","0.00**","0.00**","--"
"2020","New Mexico","White","Non-Hispanic","29","167,633","17.30","19.93","1,309"
"2020","New Mexico","White","Hispanic","62","374,228","16.57","17.93","2,772"
"2020","New Mexico","Black","Non-Hispanic","--","13,747","--","--","--"
"2020","New Mexico","Black","Hispanic","--","8,350","--","--","--"
"2020","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","69,134","--","--","--"
"2020","New Mexico","American Indian / Alaska Native","Hispanic","0**","28,792","0.00**","0.00**","--"
"2020","New Mexico","Asian","Non-Hispanic","0**","9,325","0.00**","0.00**","--"
"2020","New Mexico","Asian","Hispanic","0**","2,507","0.00**","0.00**","--"
"2020","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","422","0.00**","0.00**","--"
"2020","New Mexico","HI Native / Pacific Islander","Hispanic","0**","874","0.00**","0.00**","--"
"2020","New Mexico","More than One Race","Non-Hispanic","0**","17,607","0.00**","0.00**","--"
"2020","New Mexico","More than One Race","Hispanic","--","13,404","--","--","--"
"2020","New York","White","Non-Hispanic","53","3,058,444","1.73","2.11","2,298"
"2020","New York","White","Hispanic","40","1,068,072","3.75","4.60","1,759"
"2020","New York","Black","Non-Hispanic","160","936,318","17.09","18.40","7,059"
"2020","New York","Black","Hispanic","--","265,144","--","--","--"
"2020","New York","Black","Unknown","--","--","--","--","--"
"2020","New York","American Indian / Alaska Native","Non-Hispanic","--","20,617","--","--","--"
"2020","New York","American Indian / Alaska Native","Hispanic","0**","56,526","0.00**","0.00**","--"
"2020","New York","Asian","Non-Hispanic","--","548,566","--","--","--"
"2020","New York","Asian","Hispanic","0**","18,432","0.00**","0.00**","--"
"2020","New York","HI Native / Pacific Islander","Non-Hispanic","0**","3,215","0.00**","0.00**","--"
"2020","New York","HI Native / Pacific Islander","Hispanic","0**","7,505","0.00**","0.00**","--"
"2020","New York","More than One Race","Non-Hispanic","--","214,887","--","--","--"
"2020","New York","More than One Race","Hispanic","--","80,245","--","--","--"
"2020","North Carolina","White","Non-Hispanic","168","1,802,492","9.32","10.00","7,608"
"2020","North Carolina","White","Hispanic","27","415,367","6.50","5.67","1,245"
"2020","North Carolina","Black","Non-Hispanic","246","780,255","31.53","33.18","11,056"
"2020","North Carolina","Black","Hispanic","--","57,404","--","--","--"
"2020","North Carolina","American Indian / Alaska Native","Non-Hispanic","--","39,103","--","--","--"
"2020","North Carolina","American Indian / Alaska Native","Hispanic","--","28,377","--","--","--"
"2020","North Carolina","Asian","Non-Hispanic","--","117,967","--","--","--"
"2020","North Carolina","Asian","Hispanic","0**","7,744","0.00**","0.00**","--"
"2020","North Carolina","HI Native / Pacific Islander","Non-Hispanic","--","2,790","--","--","--"
"2020","North Carolina","HI Native / Pacific Islander","Hispanic","0**","4,782","0.00**","0.00**","--"
"2020","North Carolina","More than One Race","Non-Hispanic","--","139,143","--","--","--"
"2020","North Carolina","More than One Race","Hispanic","0**","23,736","0.00**","0.00**","--"
"2020","North Dakota","White","Non-Hispanic","13**","216,216","6.01**","6.25**","603"
"2020","North Dakota","White","Hispanic","--","13,642","--","--","--"
"2020","North Dakota","Black","Non-Hispanic","--","12,029","--","--","--"
"2020","North Dakota","Black","Hispanic","0**","748","0.00**","0.00**","--"
"2020","North Dakota","American Indian / Alaska Native","Non-Hispanic","--","19,726","--","--","--"
"2020","North Dakota","American Indian / Alaska Native","Hispanic","0**","2,681","0.00**","0.00**","--"
"2020","North Dakota","Asian","Non-Hispanic","0**","5,250","0.00**","0.00**","--"
"2020","North Dakota","Asian","Hispanic","0**","312","0.00**","0.00**","--"
"2020","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","238","0.00**","0.00**","--"
"2020","North Dakota","HI Native / Pacific Islander","Hispanic","0**","61","0.00**","0.00**","--"
"2020","North Dakota","More than One Race","Non-Hispanic","--","10,952","--","--","--"
"2020","North Dakota","More than One Race","Hispanic","0**","1,274","0.00**","0.00**","--"
"2020","Ohio","White","Non-Hispanic","164","2,720,854","6.03","6.81","7,423"
"2020","Ohio","White","Hispanic","--","188,492","--","--","--"
"2020","Ohio","Black","Non-Hispanic","302","572,465","52.75","62.94","13,617"
"2020","Ohio","Black","Hispanic","--","26,981","--","--","--"
"2020","Ohio","American Indian / Alaska Native","Non-Hispanic","--","5,859","--","--","--"
"2020","Ohio","American Indian / Alaska Native","Hispanic","0**","5,992","0.00**","0.00**","--"
"2020","Ohio","Asian","Non-Hispanic","--","107,700","--","--","--"
"2020","Ohio","Asian","Hispanic","0**","2,632","0.00**","0.00**","--"
"2020","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","2,130","0.00**","0.00**","--"
"2020","Ohio","HI Native / Pacific Islander","Hispanic","0**","1,247","0.00**","0.00**","--"
"2020","Ohio","More than One Race","Non-Hispanic","--","176,272","--","--","--"
"2020","Ohio","More than One Race","Hispanic","0**","17,761","0.00**","0.00**","--"
"2020","Oklahoma","White","Non-Hispanic","97","733,510","13.22","16.05","4,291"
"2020","Oklahoma","White","Hispanic","16**","180,286","8.88**","7.92**","723"
"2020","Oklahoma","Black","Non-Hispanic","40","112,218","35.65","43.15","1,763"
"2020","Oklahoma","Black","Hispanic","0**","9,724","0.00**","0.00**","--"
"2020","Oklahoma","American Indian / Alaska Native","Non-Hispanic","26","140,516","18.50","25.22","1,189"
"2020","Oklahoma","American Indian / Alaska Native","Hispanic","--","30,000","--","--","--"
"2020","Oklahoma","Asian","Non-Hispanic","--","33,963","--","--","--"
"2020","Oklahoma","Asian","Hispanic","0**","1,708","0.00**","0.00**","--"
"2020","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","--","3,462","--","--","--"
"2020","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","743","0.00**","0.00**","--"
"2020","Oklahoma","More than One Race","Non-Hispanic","11**","129,181","8.52**","12.08**","472"
"2020","Oklahoma","More than One Race","Hispanic","0**","16,964","0.00**","0.00**","--"
"2020","Oregon","White","Non-Hispanic","53","815,015","6.50","7.23","2,358"
"2020","Oregon","White","Hispanic","24","237,939","10.09","14.17","1,056"
"2020","Oregon","Black","Non-Hispanic","--","29,944","--","--","--"
"2020","Oregon","Black","Hispanic","0**","5,447","0.00**","0.00**","--"
"2020","Oregon","American Indian / Alaska Native","Non-Hispanic","--","14,584","--","--","--"
"2020","Oregon","American Indian / Alaska Native","Hispanic","0**","16,974","0.00**","0.00**","--"
"2020","Oregon","Asian","Non-Hispanic","--","60,697","--","--","--"
"2020","Oregon","Asian","Hispanic","0**","3,278","0.00**","0.00**","--"
"2020","Oregon","HI Native / Pacific Islander","Non-Hispanic","--","6,662","--","--","--"
"2020","Oregon","HI Native / Pacific Islander","Hispanic","0**","1,170","0.00**","0.00**","--"
"2020","Oregon","More than One Race","Non-Hispanic","--","78,886","--","--","--"
"2020","Oregon","More than One Race","Hispanic","--","16,798","--","--","--"
"2020","Pennsylvania","White","Non-Hispanic","121","2,653,548","4.56","4.65","5,450"
"2020","Pennsylvania","White","Hispanic","38","348,517","10.90","13.27","1,692"
"2020","Pennsylvania","Black","Non-Hispanic","267","518,572","51.49","60.67","11,915"
"2020","Pennsylvania","Black","Hispanic","--","89,029","--","--","--"
"2020","Pennsylvania","Black","Unknown","--","--","--","--","--"
"2020","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","5,624","0.00**","0.00**","--"
"2020","Pennsylvania","American Indian / Alaska Native","Hispanic","--","17,660","--","--","--"
"2020","Pennsylvania","Asian","Non-Hispanic","--","168,369","--","--","--"
"2020","Pennsylvania","Asian","Hispanic","0**","7,022","0.00**","0.00**","--"
"2020","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","1,519","0.00**","0.00**","--"
"2020","Pennsylvania","HI Native / Pacific Islander","Hispanic","0**","4,049","0.00**","0.00**","--"
"2020","Pennsylvania","More than One Race","Non-Hispanic","--","150,140","--","--","--"
"2020","Pennsylvania","More than One Race","Hispanic","0**","33,132","0.00**","0.00**","--"
"2020","Rhode Island","White","Non-Hispanic","--","198,964","--","--","--"
"2020","Rhode Island","White","Hispanic","--","59,342","--","--","--"
"2020","Rhode Island","Black","Non-Hispanic","--","24,853","--","--","--"
"2020","Rhode Island","Black","Hispanic","0**","13,433","0.00**","0.00**","--"
"2020","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","1,633","0.00**","0.00**","--"
"2020","Rhode Island","American Indian / Alaska Native","Hispanic","0**","4,404","0.00**","0.00**","--"
"2020","Rhode Island","Asian","Non-Hispanic","0**","13,792","0.00**","0.00**","--"
"2020","Rhode Island","Asian","Hispanic","0**","951","0.00**","0.00**","--"
"2020","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","244","0.00**","0.00**","--"
"2020","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","866","0.00**","0.00**","--"
"2020","Rhode Island","More than One Race","Non-Hispanic","0**","14,564","0.00**","0.00**","--"
"2020","Rhode Island","More than One Race","Hispanic","--","4,633","--","--","--"
"2020","South Carolina","White","Non-Hispanic","104","904,337","11.50","14.86","4,668"
"2020","South Carolina","White","Hispanic","--","121,684","--","--","--"
"2020","South Carolina","Black","Non-Hispanic","203","479,348","42.35","44.86","9,177"
"2020","South Carolina","Black","Hispanic","0**","16,298","0.00**","0.00**","--"
"2020","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","5,491","0.00**","0.00**","--"
"2020","South Carolina","American Indian / Alaska Native","Hispanic","0**","5,283","0.00**","0.00**","--"
"2020","South Carolina","Asian","Non-Hispanic","--","31,195","--","--","--"
"2020","South Carolina","Asian","Hispanic","0**","1,800","0.00**","0.00**","--"
"2020","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","1,194","0.00**","0.00**","--"
"2020","South Carolina","HI Native / Pacific Islander","Hispanic","0**","1,179","0.00**","0.00**","--"
"2020","South Carolina","More than One Race","Non-Hispanic","--","61,985","--","--","--"
"2020","South Carolina","More than One Race","Hispanic","0**","7,219","0.00**","0.00**","--"
"2020","South Dakota","White","Non-Hispanic","12**","225,239","5.33**","8.91**","518"
"2020","South Dakota","White","Hispanic","0**","14,050","0.00**","0.00**","--"
"2020","South Dakota","Black","Non-Hispanic","--","9,338","--","--","--"
"2020","South Dakota","Black","Hispanic","0**","519","0.00**","0.00**","--"
"2020","South Dakota","American Indian / Alaska Native","Non-Hispanic","11**","36,983","29.74**","28.00**","500"
"2020","South Dakota","American Indian / Alaska Native","Hispanic","0**","5,362","0.00**","0.00**","--"
"2020","South Dakota","Asian","Non-Hispanic","0**","6,167","0.00**","0.00**","--"
"2020","South Dakota","Asian","Hispanic","0**","197","0.00**","0.00**","--"
"2020","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","247","0.00**","0.00**","--"
"2020","South Dakota","HI Native / Pacific Islander","Hispanic","0**","115","0.00**","0.00**","--"
"2020","South Dakota","More than One Race","Non-Hispanic","--","13,334","--","--","--"
"2020","South Dakota","More than One Race","Hispanic","0**","1,635","0.00**","0.00**","--"
"2020","Tennessee","White","Non-Hispanic","106","1,471,337","7.20","7.12","4,776"
"2020","Tennessee","White","Hispanic","19**","174,533","10.89**","13.05**","851"
"2020","Tennessee","Black","Non-Hispanic","205","429,905","47.69","53.53","9,229"
"2020","Tennessee","Black","Hispanic","--","15,056","--","--","--"
"2020","Tennessee","American Indian / Alaska Native","Non-Hispanic","0**","5,116","0.00**","0.00**","--"
"2020","Tennessee","American Indian / Alaska Native","Hispanic","0**","8,145","0.00**","0.00**","--"
"2020","Tennessee","Asian","Non-Hispanic","--","44,535","--","--","--"
"2020","Tennessee","Asian","Hispanic","--","3,064","--","--","--"
"2020","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","1,418","0.00**","0.00**","--"
"2020","Tennessee","HI Native / Pacific Islander","Hispanic","0**","1,907","0.00**","0.00**","--"
"2020","Tennessee","More than One Race","Non-Hispanic","--","81,684","--","--","--"
"2020","Tennessee","More than One Race","Hispanic","0**","9,444","0.00**","0.00**","--"
"2020","Texas","White","Non-Hispanic","341","3,381,805","10.08","11.47","15,509"
"2020","Texas","White","Hispanic","410","4,830,855","8.49","10.27","18,496"
"2020","Texas","Black","Non-Hispanic","351","1,319,975","26.59","28.35","15,714"
"2020","Texas","Black","Hispanic","--","140,778","--","--","--"
"2020","Texas","American Indian / Alaska Native","Non-Hispanic","--","28,383","--","--","--"
"2020","Texas","American Indian / Alaska Native","Hispanic","--","89,658","--","--","--"
"2020","Texas","Asian","Non-Hispanic","23","496,283","4.63","5.34","1,018"
"2020","Texas","Asian","Hispanic","0**","29,750","0.00**","0.00**","--"
"2020","Texas","HI Native / Pacific Islander","Non-Hispanic","--","9,840","--","--","--"
"2020","Texas","HI Native / Pacific Islander","Hispanic","0**","8,441","0.00**","0.00**","--"
"2020","Texas","More than One Race","Non-Hispanic","--","269,430","--","--","--"
"2020","Texas","More than One Race","Hispanic","0**","97,631","0.00**","0.00**","--"
"2020","Utah","White","Non-Hispanic","65","1,004,766","6.47","7.35","2,951"
"2020","Utah","White","Hispanic","32","210,005","15.24","19.98","1,433"
"2020","Utah","Black","Non-Hispanic","--","17,302","--","--","--"
"2020","Utah","Black","Hispanic","0**","5,683","0.00**","0.00**","--"
"2020","Utah","American Indian / Alaska Native","Non-Hispanic","0**","12,171","0.00**","0.00**","--"
"2020","Utah","American Indian / Alaska Native","Hispanic","0**","11,842","0.00**","0.00**","--"
"2020","Utah","Asian","Non-Hispanic","--","29,121","--","--","--"
"2020","Utah","Asian","Hispanic","0**","2,724","0.00**","0.00**","--"
"2020","Utah","HI Native / Pacific Islander","Non-Hispanic","--","15,751","--","--","--"
"2020","Utah","HI Native / Pacific Islander","Hispanic","0**","1,759","0.00**","0.00**","--"
"2020","Utah","More than One Race","Non-Hispanic","--","48,003","--","--","--"
"2020","Utah","More than One Race","Hispanic","--","10,598","--","--","--"
"2020","Vermont","White","Non-Hispanic","13**","170,054","7.65**","11.05**","561"
"2020","Vermont","White","Hispanic","0**","4,873","0.00**","0.00**","--"
"2020","Vermont","Black","Non-Hispanic","0**","3,831","0.00**","0.00**","--"
"2020","Vermont","Black","Hispanic","0**","315","0.00**","0.00**","--"
"2020","Vermont","American Indian / Alaska Native","Non-Hispanic","0**","459","0.00**","0.00**","--"
"2020","Vermont","American Indian / Alaska Native","Hispanic","0**","213","0.00**","0.00**","--"
"2020","Vermont","Asian","Non-Hispanic","--","5,247","--","--","--"
"2020","Vermont","Asian","Hispanic","0**","81","0.00**","0.00**","--"
"2020","Vermont","HI Native / Pacific Islander","Non-Hispanic","0**","70","0.00**","0.00**","--"
"2020","Vermont","HI Native / Pacific Islander","Hispanic","0**","16","0.00**","0.00**","--"
"2020","Vermont","More than One Race","Non-Hispanic","0**","6,553","0.00**","0.00**","--"
"2020","Vermont","More than One Race","Hispanic","--","640","--","--","--"
"2020","Virginia","White","Non-Hispanic","106","1,508,901","7.03","7.72","4,830"
"2020","Virginia","White","Hispanic","22","310,502","7.09","6.20","972"
"2020","Virginia","White","Unknown","--","--","--","--","--"
"2020","Virginia","Black","Non-Hispanic","174","565,682","30.76","33.09","7,832"
