"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2020","Louisiana","65 to 69","--","31,924","--","--","--"
"2020","Louisiana","70 to 74","--","22,071","--","--","--"
"2020","Louisiana","75 to 79","0**","12,203","0.00**","--","--"
"2020","Louisiana","80 to 84","0**","7,017","0.00**","--","--"
"2020","Louisiana","85+","--","5,120","--","--","--"
"2020","Maine","0 to 4","0**","1,027","0.00**","--","--"
"2020","Maine","5 to 9","0**","1,129","0.00**","--","--"
"2020","Maine","10 to 14","0**","1,221","0.00**","--","--"
"2020","Maine","15 to 19","--","1,198","--","--","--"
"2020","Maine","20 to 24","0**","1,289","0.00**","--","--"
"2020","Maine","25 to 29","0**","1,234","0.00**","--","--"
"2020","Maine","30 to 34","0**","1,005","0.00**","--","--"
"2020","Maine","35 to 39","0**","1,054","0.00**","--","--"
"2020","Maine","40 to 44","0**","870","0.00**","--","--"
"2020","Maine","45 to 49","0**","808","0.00**","--","--"
"2020","Maine","50 to 54","0**","679","0.00**","--","--"
"2020","Maine","55 to 59","0**","578","0.00**","--","--"
"2020","Maine","60 to 64","0**","505","0.00**","--","--"
"2020","Maine","65 to 69","0**","329","0.00**","--","--"
"2020","Maine","70 to 74","0**","167","0.00**","--","--"
"2020","Maine","75 to 79","0**","82","0.00**","--","--"
"2020","Maine","80 to 84","0**","68","0.00**","--","--"
"2020","Maine","85+","0**","44","0.00**","--","--"
"2020","Maryland","0 to 4","0**","59,400","0.00**","--","--"
"2020","Maryland","5 to 9","0**","62,611","0.00**","--","--"
"2020","Maryland","10 to 14","--","66,916","--","--","--"
"2020","Maryland","15 to 19","43","64,108","67.07","--","2,010"
"2020","Maryland","20 to 24","104","61,910","167.99","--","4,485"
"2020","Maryland","25 to 29","75","69,478","107.95","--","2,854"
"2020","Maryland","30 to 34","82","67,808","120.93","--","2,716"
"2020","Maryland","35 to 39","45","62,674","71.80","--","1,265"
"2020","Maryland","40 to 44","18**","58,584","30.73**","--","416"
"2020","Maryland","45 to 49","13**","57,895","22.45**","--","222"
"2020","Maryland","50 to 54","15**","61,928","24.22**","--","198"
"2020","Maryland","55 to 59","--","62,702","--","--","--"
"2020","Maryland","60 to 64","--","53,296","--","--","--"
"2020","Maryland","65 to 69","0**","38,381","0.00**","--","--"
"2020","Maryland","70 to 74","--","28,044","--","--","--"
"2020","Maryland","75 to 79","0**","16,565","0.00**","--","--"
"2020","Maryland","80 to 84","0**","9,490","0.00**","--","--"
"2020","Maryland","85+","0**","6,811","0.00**","--","--"
"2020","Massachusetts","0 to 4","0**","23,286","0.00**","--","--"
"2020","Massachusetts","5 to 9","0**","23,829","0.00**","--","--"
"2020","Massachusetts","10 to 14","0**","23,594","0.00**","--","--"
"2020","Massachusetts","15 to 19","11**","24,168","45.52**","--","517"
"2020","Massachusetts","20 to 24","16**","24,823","64.46**","--","681"
"2020","Massachusetts","25 to 29","17**","27,822","61.10**","--","650"
"2020","Massachusetts","30 to 34","--","26,164","--","--","--"
"2020","Massachusetts","35 to 39","--","23,168","--","--","--"
"2020","Massachusetts","40 to 44","--","20,835","--","--","--"
"2020","Massachusetts","45 to 49","--","19,178","--","--","--"
"2020","Massachusetts","50 to 54","0**","18,756","0.00**","--","--"
"2020","Massachusetts","55 to 59","--","18,247","--","--","--"
"2020","Massachusetts","60 to 64","--","15,029","--","--","--"
"2020","Massachusetts","65 to 69","0**","10,741","0.00**","--","--"
"2020","Massachusetts","70 to 74","0**","7,291","0.00**","--","--"
"2020","Massachusetts","75 to 79","0**","4,230","0.00**","--","--"
"2020","Massachusetts","80 to 84","0**","2,490","0.00**","--","--"
"2020","Massachusetts","85+","0**","2,138","0.00**","--","--"
"2020","Michigan","0 to 4","--","50,943","--","--","--"
"2020","Michigan","5 to 9","--","51,769","--","--","--"
"2020","Michigan","10 to 14","--","52,216","--","--","--"
"2020","Michigan","15 to 19","42","50,635","82.95","--","1,979"
"2020","Michigan","20 to 24","87","51,831","167.85","--","3,728"
"2020","Michigan","25 to 29","97","59,359","163.41","--","3,695"
"2020","Michigan","30 to 34","73","49,709","146.86","--","2,423"
"2020","Michigan","35 to 39","36","40,166","89.63","--","1,012"
"2020","Michigan","40 to 44","35","38,702","90.44","--","800"
"2020","Michigan","45 to 49","31","41,011","75.59","--","547"
"2020","Michigan","50 to 54","16**","40,491","39.52**","--","204"
"2020","Michigan","55 to 59","16**","39,215","40.80**","--","136"
"2020","Michigan","60 to 64","--","37,015","--","--","--"
"2020","Michigan","65 to 69","--","28,504","--","--","--"
"2020","Michigan","70 to 74","0**","20,940","0.00**","--","--"
"2020","Michigan","75 to 79","0**","12,348","0.00**","--","--"
"2020","Michigan","80 to 84","0**","6,782","0.00**","--","--"
"2020","Michigan","85+","0**","5,929","0.00**","--","--"
"2020","Minnesota","0 to 4","0**","20,195","0.00**","--","--"
"2020","Minnesota","5 to 9","0**","21,279","0.00**","--","--"
"2020","Minnesota","10 to 14","0**","20,910","0.00**","--","--"
"2020","Minnesota","15 to 19","11**","17,852","61.62**","--","523"
"2020","Minnesota","20 to 24","16**","15,420","103.76**","--","692"
"2020","Minnesota","25 to 29","19**","17,363","109.43**","--","721"
"2020","Minnesota","30 to 34","13**","18,603","69.88**","--","430"
"2020","Minnesota","35 to 39","--","17,473","--","--","--"
"2020","Minnesota","40 to 44","--","14,011","--","--","--"
"2020","Minnesota","45 to 49","--","12,186","--","--","--"
"2020","Minnesota","50 to 54","--","10,676","--","--","--"
"2020","Minnesota","55 to 59","--","9,080","--","--","--"
"2020","Minnesota","60 to 64","--","7,234","--","--","--"
"2020","Minnesota","65 to 69","0**","4,609","0.00**","--","--"
"2020","Minnesota","70 to 74","0**","2,636","0.00**","--","--"
"2020","Minnesota","75 to 79","0**","1,549","0.00**","--","--"
"2020","Minnesota","80 to 84","0**","789","0.00**","--","--"
"2020","Minnesota","85+","0**","647","0.00**","--","--"
"2020","Mississippi","0 to 4","--","38,768","--","--","--"
"2020","Mississippi","5 to 9","--","39,026","--","--","--"
"2020","Mississippi","10 to 14","--","46,215","--","--","--"
"2020","Mississippi","15 to 19","36","43,151","83.43","--","1,710"
"2020","Mississippi","20 to 24","71","41,322","171.82","--","3,060"
"2020","Mississippi","25 to 29","56","41,149","136.09","--","2,115"
"2020","Mississippi","30 to 34","61","36,057","169.18","--","2,000"
"2020","Mississippi","35 to 39","41","34,228","119.79","--","1,154"
"2020","Mississippi","40 to 44","17**","32,481","52.34**","--","386"
"2020","Mississippi","45 to 49","19**","30,019","63.29**","--","341"
"2020","Mississippi","50 to 54","10**","29,260","34.18**","--","133"
"2020","Mississippi","55 to 59","--","31,505","--","--","--"
"2020","Mississippi","60 to 64","--","29,720","--","--","--"
"2020","Mississippi","65 to 69","--","23,952","--","--","--"
"2020","Mississippi","70 to 74","--","16,292","--","--","--"
"2020","Mississippi","75 to 79","0**","8,595","0.00**","--","--"
"2020","Mississippi","80 to 84","0**","4,773","0.00**","--","--"
"2020","Mississippi","85+","0**","3,172","0.00**","--","--"
"2020","Missouri","0 to 4","--","26,974","--","--","--"
"2020","Missouri","5 to 9","--","27,403","--","--","--"
"2020","Missouri","10 to 14","--","28,188","--","--","--"
"2020","Missouri","15 to 19","57","27,437","207.75","--","2,700"
"2020","Missouri","20 to 24","75","27,359","274.13","--","3,223"
"2020","Missouri","25 to 29","100","29,644","337.34","--","3,779"
"2020","Missouri","30 to 34","61","26,008","234.54","--","2,034"
"2020","Missouri","35 to 39","53","22,138","239.41","--","1,490"
"2020","Missouri","40 to 44","32","20,085","159.32","--","739"
"2020","Missouri","45 to 49","20**","19,337","103.43**","--","364"
"2020","Missouri","50 to 54","--","19,365","--","--","--"
"2020","Missouri","55 to 59","10**","20,353","49.13**","--","75"
"2020","Missouri","60 to 64","--","18,832","--","--","--"
"2020","Missouri","65 to 69","--","13,806","--","--","--"
"2020","Missouri","70 to 74","--","9,154","--","--","--"
"2020","Missouri","75 to 79","--","5,705","--","--","--"
"2020","Missouri","80 to 84","0**","3,192","0.00**","--","--"
"2020","Missouri","85+","0**","2,502","0.00**","--","--"
"2020","Montana","0 to 4","0**","264","0.00**","--","--"
"2020","Montana","5 to 9","0**","245","0.00**","--","--"
"2020","Montana","10 to 14","0**","240","0.00**","--","--"
"2020","Montana","15 to 19","0**","300","0.00**","--","--"
"2020","Montana","20 to 24","0**","476","0.00**","--","--"
"2020","Montana","25 to 29","0**","518","0.00**","--","--"
"2020","Montana","30 to 34","0**","424","0.00**","--","--"
"2020","Montana","35 to 39","--","342","--","--","--"
"2020","Montana","40 to 44","0**","269","0.00**","--","--"
"2020","Montana","45 to 49","0**","182","0.00**","--","--"
"2020","Montana","50 to 54","0**","183","0.00**","--","--"
"2020","Montana","55 to 59","0**","175","0.00**","--","--"
"2020","Montana","60 to 64","0**","135","0.00**","--","--"
"2020","Montana","65 to 69","0**","87","0.00**","--","--"
"2020","Montana","70 to 74","0**","56","0.00**","--","--"
"2020","Montana","75 to 79","0**","17","0.00**","--","--"
"2020","Montana","80 to 84","0**","20","0.00**","--","--"
"2020","Montana","85+","0**","8","0.00**","--","--"
"2020","Nebraska","0 to 4","0**","4,704","0.00**","--","--"
"2020","Nebraska","5 to 9","0**","4,632","0.00**","--","--"
"2020","Nebraska","10 to 14","0**","4,680","0.00**","--","--"
"2020","Nebraska","15 to 19","--","4,278","--","--","--"
"2020","Nebraska","20 to 24","--","4,438","--","--","--"
"2020","Nebraska","25 to 29","--","4,724","--","--","--"
"2020","Nebraska","30 to 34","--","4,335","--","--","--"
"2020","Nebraska","35 to 39","--","4,041","--","--","--"
"2020","Nebraska","40 to 44","--","3,615","--","--","--"
"2020","Nebraska","45 to 49","0**","3,011","0.00**","--","--"
"2020","Nebraska","50 to 54","0**","2,731","0.00**","--","--"
"2020","Nebraska","55 to 59","0**","2,756","0.00**","--","--"
"2020","Nebraska","60 to 64","--","2,275","--","--","--"
"2020","Nebraska","65 to 69","0**","1,530","0.00**","--","--"
"2020","Nebraska","70 to 74","0**","983","0.00**","--","--"
"2020","Nebraska","75 to 79","0**","562","0.00**","--","--"
"2020","Nebraska","80 to 84","0**","352","0.00**","--","--"
"2020","Nebraska","85+","0**","250","0.00**","--","--"
"2020","Nevada","0 to 4","0**","12,157","0.00**","--","--"
"2020","Nevada","5 to 9","0**","12,468","0.00**","--","--"
"2020","Nevada","10 to 14","0**","12,705","0.00**","--","--"
"2020","Nevada","15 to 19","--","11,034","--","--","--"
"2020","Nevada","20 to 24","--","11,158","--","--","--"
"2020","Nevada","25 to 29","11**","14,624","75.22**","--","418"
"2020","Nevada","30 to 34","--","13,901","--","--","--"
"2020","Nevada","35 to 39","--","11,855","--","--","--"
"2020","Nevada","40 to 44","--","10,376","--","--","--"
"2020","Nevada","45 to 49","--","9,791","--","--","--"
"2020","Nevada","50 to 54","--","9,504","--","--","--"
"2020","Nevada","55 to 59","0**","9,117","0.00**","--","--"
"2020","Nevada","60 to 64","0**","7,814","0.00**","--","--"
"2020","Nevada","65 to 69","0**","6,012","0.00**","--","--"
"2020","Nevada","70 to 74","0**","4,242","0.00**","--","--"
"2020","Nevada","75 to 79","0**","2,672","0.00**","--","--"
"2020","Nevada","80 to 84","0**","1,534","0.00**","--","--"
"2020","Nevada","85+","0**","1,024","0.00**","--","--"
"2020","New Hampshire","0 to 4","0**","916","0.00**","--","--"
"2020","New Hampshire","5 to 9","0**","1,050","0.00**","--","--"
"2020","New Hampshire","10 to 14","0**","1,031","0.00**","--","--"
"2020","New Hampshire","15 to 19","0**","1,033","0.00**","--","--"
"2020","New Hampshire","20 to 24","0**","1,210","0.00**","--","--"
"2020","New Hampshire","25 to 29","0**","1,386","0.00**","--","--"
"2020","New Hampshire","30 to 34","0**","1,265","0.00**","--","--"
"2020","New Hampshire","35 to 39","0**","1,160","0.00**","--","--"
"2020","New Hampshire","40 to 44","0**","1,054","0.00**","--","--"
"2020","New Hampshire","45 to 49","0**","1,215","0.00**","--","--"
"2020","New Hampshire","50 to 54","0**","978","0.00**","--","--"
"2020","New Hampshire","55 to 59","0**","814","0.00**","--","--"
"2020","New Hampshire","60 to 64","0**","575","0.00**","--","--"
"2020","New Hampshire","65 to 69","0**","367","0.00**","--","--"
"2020","New Hampshire","70 to 74","0**","238","0.00**","--","--"
"2020","New Hampshire","75 to 79","0**","121","0.00**","--","--"
"2020","New Hampshire","80 to 84","0**","63","0.00**","--","--"
"2020","New Hampshire","85+","0**","52","0.00**","--","--"
"2020","New Jersey","0 to 4","0**","45,900","0.00**","--","--"
"2020","New Jersey","5 to 9","0**","49,634","0.00**","--","--"
"2020","New Jersey","10 to 14","0**","49,882","0.00**","--","--"
"2020","New Jersey","15 to 19","17**","48,808","34.83**","--","804"
"2020","New Jersey","20 to 24","34","49,679","68.44","--","1,452"
"2020","New Jersey","25 to 29","46","55,046","83.57","--","1,755"
"2020","New Jersey","30 to 34","31","51,853","59.78","--","1,035"
"2020","New Jersey","35 to 39","20**","46,652","42.87**","--","564"
"2020","New Jersey","40 to 44","11**","44,470","24.74**","--","246"
"2020","New Jersey","45 to 49","--","43,608","--","--","--"
"2020","New Jersey","50 to 54","--","44,520","--","--","--"
"2020","New Jersey","55 to 59","--","43,954","--","--","--"
"2020","New Jersey","60 to 64","0**","36,857","0.00**","--","--"
"2020","New Jersey","65 to 69","--","24,931","--","--","--"
"2020","New Jersey","70 to 74","--","17,801","--","--","--"
"2020","New Jersey","75 to 79","0**","11,348","0.00**","--","--"
"2020","New Jersey","80 to 84","--","7,096","--","--","--"
"2020","New Jersey","85+","0**","5,163","0.00**","--","--"
"2020","New Mexico","0 to 4","0**","1,893","0.00**","--","--"
"2020","New Mexico","5 to 9","0**","2,062","0.00**","--","--"
"2020","New Mexico","10 to 14","0**","2,329","0.00**","--","--"
"2020","New Mexico","15 to 19","--","2,212","--","--","--"
"2020","New Mexico","20 to 24","--","2,721","--","--","--"
"2020","New Mexico","25 to 29","--","2,842","--","--","--"
"2020","New Mexico","30 to 34","--","2,563","--","--","--"
"2020","New Mexico","35 to 39","0**","2,377","0.00**","--","--"
"2020","New Mexico","40 to 44","0**","1,990","0.00**","--","--"
"2020","New Mexico","45 to 49","--","1,915","--","--","--"
"2020","New Mexico","50 to 54","--","1,614","--","--","--"
"2020","New Mexico","55 to 59","0**","1,806","0.00**","--","--"
"2020","New Mexico","60 to 64","0**","1,668","0.00**","--","--"
"2020","New Mexico","65 to 69","0**","1,330","0.00**","--","--"
"2020","New Mexico","70 to 74","0**","828","0.00**","--","--"
"2020","New Mexico","75 to 79","0**","480","0.00**","--","--"
"2020","New Mexico","80 to 84","0**","301","0.00**","--","--"
"2020","New Mexico","85+","0**","195","0.00**","--","--"
"2020","New York","0 to 4","--","111,690","--","--","--"
"2020","New York","5 to 9","0**","112,747","0.00**","--","--"
"2020","New York","10 to 14","--","116,324","--","--","--"
"2020","New York","15 to 19","41","116,354","35.24","--","1,937"
"2020","New York","20 to 24","83","121,678","68.21","--","3,564"
"2020","New York","25 to 29","84","144,580","58.10","--","3,189"
"2020","New York","30 to 34","59","137,506","42.91","--","1,958"
"2020","New York","35 to 39","49","114,676","42.73","--","1,396"
"2020","New York","40 to 44","16**","104,089","15.37**","--","376"
"2020","New York","45 to 49","20**","99,206","20.16**","--","361"
"2020","New York","50 to 54","--","105,225","--","--","--"
"2020","New York","55 to 59","--","109,258","--","--","--"
"2020","New York","60 to 64","--","95,164","--","--","--"
"2020","New York","65 to 69","--","69,448","--","--","--"
"2020","New York","70 to 74","0**","49,141","0.00**","--","--"
"2020","New York","75 to 79","0**","31,631","0.00**","--","--"
"2020","New York","80 to 84","0**","19,727","0.00**","--","--"
"2020","New York","85+","0**","15,674","0.00**","--","--"
"2020","North Carolina","0 to 4","0**","75,257","0.00**","--","--"
"2020","North Carolina","5 to 9","0**","77,402","0.00**","--","--"
"2020","North Carolina","10 to 14","--","84,365","--","--","--"
"2020","North Carolina","15 to 19","58","84,005","69.04","--","2,765"
"2020","North Carolina","20 to 24","104","84,066","123.71","--","4,490"
"2020","North Carolina","25 to 29","90","88,073","102.19","--","3,416"
"2020","North Carolina","30 to 34","66","78,338","84.25","--","2,190"
"2020","North Carolina","35 to 39","33","69,459","47.51","--","929"
"2020","North Carolina","40 to 44","30","66,928","44.82","--","687"
"2020","North Carolina","45 to 49","12**","66,351","18.09**","--","213"
"2020","North Carolina","50 to 54","14**","66,944","20.91**","--","195"
"2020","North Carolina","55 to 59","12**","68,936","17.41**","--","100"
"2020","North Carolina","60 to 64","--","62,686","--","--","--"
"2020","North Carolina","65 to 69","0**","49,445","0.00**","--","--"
"2020","North Carolina","70 to 74","--","35,446","--","--","--"
"2020","North Carolina","75 to 79","--","19,751","--","--","--"
"2020","North Carolina","80 to 84","--","10,967","--","--","--"
"2020","North Carolina","85+","0**","7,348","0.00**","--","--"
"2020","North Dakota","0 to 4","0**","1,567","0.00**","--","--"
"2020","North Dakota","5 to 9","0**","1,332","0.00**","--","--"
