"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2022","Virginia","American Indian / Alaska Native","Hispanic","--","3,710","--","--","--"
"2022","Virginia","Asian","Non-Hispanic","--","61,501","--","--","--"
"2022","Virginia","Asian","Hispanic","0**","1,470","0.00**","--","--"
"2022","Virginia","HI Native / Pacific Islander","Non-Hispanic","--","799","--","--","--"
"2022","Virginia","HI Native / Pacific Islander","Hispanic","0**","428","0.00**","--","--"
"2022","Virginia","More than One Race","Non-Hispanic","--","39,761","--","--","--"
"2022","Virginia","More than One Race","Hispanic","0**","6,083","0.00**","--","--"
"2022","Washington","White","Non-Hispanic","49","421,485","11.63","--","2,124"
"2022","Washington","White","Hispanic","37","132,542","27.92","--","1,591"
"2022","Washington","Black","Non-Hispanic","18**","36,424","49.42**","--","759"
"2022","Washington","Black","Hispanic","--","4,637","--","--","--"
"2022","Washington","American Indian / Alaska Native","Non-Hispanic","--","10,794","--","--","--"
"2022","Washington","American Indian / Alaska Native","Hispanic","--","6,600","--","--","--"
"2022","Washington","Asian","Non-Hispanic","--","77,090","--","--","--"
"2022","Washington","Asian","Hispanic","0**","2,177","0.00**","--","--"
"2022","Washington","HI Native / Pacific Islander","Non-Hispanic","--","7,203","--","--","--"
"2022","Washington","HI Native / Pacific Islander","Hispanic","0**","862","0.00**","--","--"
"2022","Washington","More than One Race","Non-Hispanic","--","50,493","--","--","--"
"2022","Washington","More than One Race","Hispanic","--","9,791","--","--","--"
"2022","West Virginia","White","Non-Hispanic","23","154,060","14.93","--","990"
"2022","West Virginia","White","Hispanic","0**","4,282","0.00**","--","--"
"2022","West Virginia","Black","Non-Hispanic","--","8,546","--","--","--"
"2022","West Virginia","Black","Hispanic","0**","377","0.00**","--","--"
"2022","West Virginia","American Indian / Alaska Native","Non-Hispanic","0**","295","0.00**","--","--"
"2022","West Virginia","American Indian / Alaska Native","Hispanic","0**","164","0.00**","--","--"
"2022","West Virginia","Asian","Non-Hispanic","0**","2,202","0.00**","--","--"
"2022","West Virginia","Asian","Hispanic","0**","50","0.00**","--","--"
"2022","West Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","54","0.00**","--","--"
"2022","West Virginia","HI Native / Pacific Islander","Hispanic","0**","20","0.00**","--","--"
"2022","West Virginia","More than One Race","Non-Hispanic","--","5,404","--","--","--"
"2022","West Virginia","More than One Race","Hispanic","0**","343","0.00**","--","--"
"2022","Wisconsin","White","Non-Hispanic","32","456,216","7.01","--","1,375"
"2022","Wisconsin","White","Hispanic","--","58,300","--","--","--"
"2022","Wisconsin","Black","Non-Hispanic","62","45,836","135.27","--","2,707"
"2022","Wisconsin","Black","Hispanic","--","3,020","--","--","--"
"2022","Wisconsin","American Indian / Alaska Native","Non-Hispanic","--","5,862","--","--","--"
"2022","Wisconsin","American Indian / Alaska Native","Hispanic","--","2,418","--","--","--"
"2022","Wisconsin","Asian","Non-Hispanic","--","26,121","--","--","--"
"2022","Wisconsin","Asian","Hispanic","0**","496","0.00**","--","--"
"2022","Wisconsin","HI Native / Pacific Islander","Non-Hispanic","0**","314","0.00**","--","--"
"2022","Wisconsin","HI Native / Pacific Islander","Hispanic","0**","149","0.00**","--","--"
"2022","Wisconsin","More than One Race","Non-Hispanic","--","18,614","--","--","--"
"2022","Wisconsin","More than One Race","Hispanic","0**","2,978","0.00**","--","--"
"2022","Wyoming","White","Non-Hispanic","22","46,719","47.09","--","946"
"2022","Wyoming","White","Hispanic","--","7,009","--","--","--"
"2022","Wyoming","Black","Non-Hispanic","0**","933","0.00**","--","--"
"2022","Wyoming","Black","Hispanic","0**","159","0.00**","--","--"
"2022","Wyoming","American Indian / Alaska Native","Non-Hispanic","--","1,491","--","--","--"
"2022","Wyoming","American Indian / Alaska Native","Hispanic","0**","382","0.00**","--","--"
"2022","Wyoming","Asian","Non-Hispanic","0**","868","0.00**","--","--"
"2022","Wyoming","Asian","Hispanic","0**","58","0.00**","--","--"
"2022","Wyoming","HI Native / Pacific Islander","Non-Hispanic","0**","47","0.00**","--","--"
"2022","Wyoming","HI Native / Pacific Islander","Hispanic","0**","33","0.00**","--","--"
"2022","Wyoming","More than One Race","Non-Hispanic","0**","1,641","0.00**","--","--"
"2022","Wyoming","More than One Race","Hispanic","0**","414","0.00**","--","--"
"2021","Alabama","White","Non-Hispanic","53","317,994","16.67","--","2,315"
"2021","Alabama","White","Hispanic","--","28,682","--","--","--"
"2021","Alabama","Black","Non-Hispanic","199","161,335","123.35","--","8,626"
"2021","Alabama","Black","Hispanic","0**","2,578","0.00**","--","--"
"2021","Alabama","American Indian / Alaska Native","Non-Hispanic","0**","2,961","0.00**","--","--"
"2021","Alabama","American Indian / Alaska Native","Hispanic","0**","1,031","0.00**","--","--"
"2021","Alabama","Asian","Non-Hispanic","0**","9,295","0.00**","--","--"
"2021","Alabama","Asian","Hispanic","--","234","--","--","--"
"2021","Alabama","HI Native / Pacific Islander","Non-Hispanic","0**","324","0.00**","--","--"
"2021","Alabama","HI Native / Pacific Islander","Hispanic","0**","382","0.00**","--","--"
"2021","Alabama","More than One Race","Non-Hispanic","--","11,555","--","--","--"
"2021","Alabama","More than One Race","Hispanic","0**","1,229","0.00**","--","--"
"2021","Alaska","White","Non-Hispanic","19**","39,918","47.60**","--","820"
"2021","Alaska","White","Hispanic","--","5,353","--","--","--"
"2021","Alaska","Black","Non-Hispanic","--","3,563","--","--","--"
"2021","Alaska","Black","Hispanic","--","425","--","--","--"
"2021","Alaska","American Indian / Alaska Native","Non-Hispanic","13**","13,293","97.80**","--","574"
"2021","Alaska","American Indian / Alaska Native","Hispanic","--","624","--","--","--"
"2021","Alaska","Asian","Non-Hispanic","--","5,051","--","--","--"
"2021","Alaska","Asian","Hispanic","0**","154","0.00**","--","--"
"2021","Alaska","HI Native / Pacific Islander","Non-Hispanic","0**","1,399","0.00**","--","--"
"2021","Alaska","HI Native / Pacific Islander","Hispanic","0**","54","0.00**","--","--"
"2021","Alaska","More than One Race","Non-Hispanic","--","7,450","--","--","--"
"2021","Alaska","More than One Race","Hispanic","0**","869","0.00**","--","--"
"2021","Arizona","White","Non-Hispanic","66","325,060","20.30","--","2,839"
"2021","Arizona","White","Hispanic","84","281,646","29.83","--","3,649"
"2021","Arizona","White","Unknown","--","--","--","--","--"
"2021","Arizona","Black","Non-Hispanic","33","41,137","80.22","--","1,433"
"2021","Arizona","Black","Hispanic","--","7,582","--","--","--"
"2021","Arizona","American Indian / Alaska Native","Non-Hispanic","15**","34,518","43.46**","--","640"
"2021","Arizona","American Indian / Alaska Native","Hispanic","--","13,165","--","--","--"
"2021","Arizona","Asian","Non-Hispanic","--","28,998","--","--","--"
"2021","Arizona","Asian","Hispanic","--","2,718","--","--","--"
"2021","Arizona","HI Native / Pacific Islander","Non-Hispanic","--","1,591","--","--","--"
"2021","Arizona","HI Native / Pacific Islander","Hispanic","0**","924","0.00**","--","--"
"2021","Arizona","More than One Race","Non-Hispanic","12**","25,904","46.33**","--","534"
"2021","Arizona","More than One Race","Hispanic","--","9,827","--","--","--"
"2021","Arkansas","White","Non-Hispanic","51","206,047","24.75","--","2,190"
"2021","Arkansas","White","Hispanic","--","32,949","--","--","--"
"2021","Arkansas","White","Unknown","--","--","--","--","--"
"2021","Arkansas","Black","Non-Hispanic","73","57,849","126.19","--","3,229"
"2021","Arkansas","Black","Hispanic","--","1,232","--","--","--"
"2021","Arkansas","American Indian / Alaska Native","Non-Hispanic","--","2,724","--","--","--"
"2021","Arkansas","American Indian / Alaska Native","Hispanic","0**","1,122","0.00**","--","--"
"2021","Arkansas","Asian","Non-Hispanic","--","6,005","--","--","--"
"2021","Arkansas","Asian","Hispanic","0**","271","0.00**","--","--"
"2021","Arkansas","HI Native / Pacific Islander","Non-Hispanic","0**","1,455","0.00**","--","--"
"2021","Arkansas","HI Native / Pacific Islander","Hispanic","0**","126","0.00**","--","--"
"2021","Arkansas","More than One Race","Non-Hispanic","--","8,849","--","--","--"
"2021","Arkansas","More than One Race","Hispanic","0**","1,036","0.00**","--","--"
"2021","California","White","Non-Hispanic","94","1,078,288","8.72","--","4,015"
"2021","California","White","Hispanic","328","1,784,055","18.39","--","14,215"
"2021","California","Black","Non-Hispanic","185","224,413","82.44","--","7,979"
"2021","California","Black","Hispanic","--","47,320","--","--","--"
"2021","California","American Indian / Alaska Native","Non-Hispanic","--","16,272","--","--","--"
"2021","California","American Indian / Alaska Native","Hispanic","--","64,210","--","--","--"
"2021","California","Asian","Non-Hispanic","26","511,147","5.09","--","1,120"
"2021","California","Asian","Hispanic","--","33,113","--","--","--"
"2021","California","HI Native / Pacific Islander","Non-Hispanic","--","14,143","--","--","--"
"2021","California","HI Native / Pacific Islander","Hispanic","--","7,341","--","--","--"
"2021","California","More than One Race","Non-Hispanic","19**","160,319","11.85**","--","843"
"2021","California","More than One Race","Hispanic","15**","67,915","22.09**","--","649"
"2021","Colorado","White","Non-Hispanic","78","358,435","21.76","--","3,360"
"2021","Colorado","White","Hispanic","62","152,521","40.65","--","2,722"
"2021","Colorado","Black","Non-Hispanic","17**","26,969","63.04**","--","732"
"2021","Colorado","Black","Hispanic","--","4,779","--","--","--"
"2021","Colorado","American Indian / Alaska Native","Non-Hispanic","--","4,653","--","--","--"
"2021","Colorado","American Indian / Alaska Native","Hispanic","--","7,176","--","--","--"
"2021","Colorado","Asian","Non-Hispanic","--","21,237","--","--","--"
"2021","Colorado","Asian","Hispanic","--","1,453","--","--","--"
"2021","Colorado","HI Native / Pacific Islander","Non-Hispanic","0**","1,040","0.00**","--","--"
"2021","Colorado","HI Native / Pacific Islander","Hispanic","0**","449","0.00**","--","--"
"2021","Colorado","More than One Race","Non-Hispanic","--","23,099","--","--","--"
"2021","Colorado","More than One Race","Hispanic","--","7,747","--","--","--"
"2021","Connecticut","White","Non-Hispanic","14**","221,709","6.32**","--","589"
"2021","Connecticut","White","Hispanic","--","65,237","--","--","--"
"2021","Connecticut","Black","Non-Hispanic","32","44,503","71.91","--","1,397"
"2021","Connecticut","Black","Hispanic","--","10,189","--","--","--"
"2021","Connecticut","American Indian / Alaska Native","Non-Hispanic","0**","814","0.00**","--","--"
"2021","Connecticut","American Indian / Alaska Native","Hispanic","0**","1,732","0.00**","--","--"
"2021","Connecticut","Asian","Non-Hispanic","--","20,135","--","--","--"
"2021","Connecticut","Asian","Hispanic","0**","643","0.00**","--","--"
"2021","Connecticut","HI Native / Pacific Islander","Non-Hispanic","0**","132","0.00**","--","--"
"2021","Connecticut","HI Native / Pacific Islander","Hispanic","0**","327","0.00**","--","--"
"2021","Connecticut","More than One Race","Non-Hispanic","0**","11,572","0.00**","--","--"
"2021","Connecticut","More than One Race","Hispanic","0**","3,600","0.00**","--","--"
"2021","Delaware","White","Non-Hispanic","--","48,737","--","--","--"
"2021","Delaware","White","Hispanic","--","10,433","--","--","--"
"2021","Delaware","Black","Non-Hispanic","31","25,702","120.61","--","1,369"
"2021","Delaware","Black","Hispanic","--","1,844","--","--","--"
"2021","Delaware","American Indian / Alaska Native","Non-Hispanic","0**","251","0.00**","--","--"
"2021","Delaware","American Indian / Alaska Native","Hispanic","0**","526","0.00**","--","--"
"2021","Delaware","Asian","Non-Hispanic","0**","3,816","0.00**","--","--"
"2021","Delaware","Asian","Hispanic","0**","115","0.00**","--","--"
"2021","Delaware","HI Native / Pacific Islander","Non-Hispanic","0**","31","0.00**","--","--"
"2021","Delaware","HI Native / Pacific Islander","Hispanic","0**","164","0.00**","--","--"
"2021","Delaware","More than One Race","Non-Hispanic","--","3,921","--","--","--"
"2021","Delaware","More than One Race","Hispanic","0**","569","0.00**","--","--"
"2021","District of Columbia","White","Non-Hispanic","0**","32,928","0.00**","--","--"
"2021","District of Columbia","White","Hispanic","--","6,329","--","--","--"
"2021","District of Columbia","Black","Non-Hispanic","44","30,438","144.56","--","1,887"
"2021","District of Columbia","Black","Hispanic","--","1,080","--","--","--"
"2021","District of Columbia","American Indian / Alaska Native","Non-Hispanic","0**","146","0.00**","--","--"
"2021","District of Columbia","American Indian / Alaska Native","Hispanic","0**","237","0.00**","--","--"
"2021","District of Columbia","Asian","Non-Hispanic","0**","4,405","0.00**","--","--"
"2021","District of Columbia","Asian","Hispanic","0**","88","0.00**","--","--"
"2021","District of Columbia","HI Native / Pacific Islander","Non-Hispanic","0**","54","0.00**","--","--"
"2021","District of Columbia","HI Native / Pacific Islander","Hispanic","0**","52","0.00**","--","--"
"2021","District of Columbia","More than One Race","Non-Hispanic","0**","2,449","0.00**","--","--"
"2021","District of Columbia","More than One Race","Hispanic","0**","456","0.00**","--","--"
"2021","Florida","White","Non-Hispanic","138","892,787","15.46","--","5,986"
"2021","Florida","White","Hispanic","81","553,454","14.64","--","3,487"
"2021","Florida","Black","Non-Hispanic","270","388,678","69.47","--","11,716"
"2021","Florida","Black","Hispanic","--","35,874","--","--","--"
"2021","Florida","American Indian / Alaska Native","Non-Hispanic","--","5,027","--","--","--"
"2021","Florida","American Indian / Alaska Native","Hispanic","--","6,741","--","--","--"
"2021","Florida","Asian","Non-Hispanic","--","61,562","--","--","--"
"2021","Florida","Asian","Hispanic","0**","2,931","0.00**","--","--"
"2021","Florida","HI Native / Pacific Islander","Non-Hispanic","--","1,425","--","--","--"
"2021","Florida","HI Native / Pacific Islander","Hispanic","0**","1,272","0.00**","--","--"
"2021","Florida","More than One Race","Non-Hispanic","--","55,428","--","--","--"
"2021","Florida","More than One Race","Hispanic","--","16,385","--","--","--"
"2021","Georgia","White","Non-Hispanic","100","526,113","19.01","--","4,354"
"2021","Georgia","White","Hispanic","31","126,399","24.53","--","1,351"
"2021","Georgia","Black","Non-Hispanic","307","394,745","77.77","--","13,392"
"2021","Georgia","Black","Hispanic","--","13,587","--","--","--"
"2021","Georgia","American Indian / Alaska Native","Non-Hispanic","0**","2,546","0.00**","--","--"
"2021","Georgia","American Indian / Alaska Native","Hispanic","0**","4,977","0.00**","--","--"
"2021","Georgia","Asian","Non-Hispanic","--","48,678","--","--","--"
"2021","Georgia","Asian","Hispanic","--","1,343","--","--","--"
"2021","Georgia","HI Native / Pacific Islander","Non-Hispanic","0**","852","0.00**","--","--"
"2021","Georgia","HI Native / Pacific Islander","Hispanic","0**","867","0.00**","--","--"
"2021","Georgia","More than One Race","Non-Hispanic","--","30,886","--","--","--"
"2021","Georgia","More than One Race","Hispanic","0**","5,611","0.00**","--","--"
"2021","Hawaii","White","Non-Hispanic","--","29,578","--","--","--"
"2021","Hawaii","White","Hispanic","--","7,357","--","--","--"
"2021","Hawaii","Black","Non-Hispanic","0**","4,569","0.00**","--","--"
