Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2021","Alaska","02","25-34","All races/ethnicities","Both sexes","11","100.0","11"
"Linkage to HIV medical care","2021","Alaska","02","13-24","All races/ethnicities","Both sexes","5","100.0","5"
"Linkage to HIV medical care","2021","American Samoa","60","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","American Samoa","60","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","American Samoa","60","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","American Samoa","60","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","American Samoa","60","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","American Samoa","60","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Arizona","04","65+","All races/ethnicities","Both sexes","12","85.7","14"
"Linkage to HIV medical care","2021","Arizona","04","55-64","All races/ethnicities","Both sexes","53","82.8","64"
"Linkage to HIV medical care","2021","Arizona","04","45-54","All races/ethnicities","Both sexes","75","78.1","96"
"Linkage to HIV medical care","2021","Arizona","04","35-44","All races/ethnicities","Both sexes","142","86.1","165"
"Linkage to HIV medical care","2021","Arizona","04","25-34","All races/ethnicities","Both sexes","272","85.5","318"
"Linkage to HIV medical care","2021","Arizona","04","13-24","All races/ethnicities","Both sexes","107","86.3","124"
"Linkage to HIV medical care","2021","Arkansas","05","65+","All races/ethnicities","Both sexes","6","75.0","8"
"Linkage to HIV medical care","2021","Arkansas","05","55-64","All races/ethnicities","Both sexes","20","100.0","20"
"Linkage to HIV medical care","2021","Arkansas","05","45-54","All races/ethnicities","Both sexes","39","81.3","48"
"Linkage to HIV medical care","2021","Arkansas","05","35-44","All races/ethnicities","Both sexes","55","79.7","69"
"Linkage to HIV medical care","2021","Arkansas","05","25-34","All races/ethnicities","Both sexes","98","77.2","127"
"Linkage to HIV medical care","2021","Arkansas","05","13-24","All races/ethnicities","Both sexes","43","65.2","66"
"Linkage to HIV medical care","2021","California","06","65+","All races/ethnicities","Both sexes","80","83.3","96"
"Linkage to HIV medical care","2021","California","06","55-64","All races/ethnicities","Both sexes","297","83.2","357"
"Linkage to HIV medical care","2021","California","06","45-54","All races/ethnicities","Both sexes","494","85.6","577"
"Linkage to HIV medical care","2021","California","06","35-44","All races/ethnicities","Both sexes","851","83.1","1,024"
"Linkage to HIV medical care","2021","California","06","25-34","All races/ethnicities","Both sexes","1,329","81.7","1,627"
"Linkage to HIV medical care","2021","California","06","13-24","All races/ethnicities","Both sexes","577","80.4","718"
"Linkage to HIV medical care","2021","Colorado","08","65+","All races/ethnicities","Both sexes","7","87.5","8"
"Linkage to HIV medical care","2021","Colorado","08","55-64","All races/ethnicities","Both sexes","21","84.0","25"
"Linkage to HIV medical care","2021","Colorado","08","45-54","All races/ethnicities","Both sexes","38","90.5","42"
"Linkage to HIV medical care","2021","Colorado","08","35-44","All races/ethnicities","Both sexes","77","88.5","87"
"Linkage to HIV medical care","2021","Colorado","08","25-34","All races/ethnicities","Both sexes","144","85.2","169"
"Linkage to HIV medical care","2021","Colorado","08","13-24","All races/ethnicities","Both sexes","56","74.7","75"
"Linkage to HIV medical care","2021","Connecticut","09","65+","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2021","Connecticut","09","55-64","All races/ethnicities","Both sexes","24","88.9","27"
"Linkage to HIV medical care","2021","Connecticut","09","45-54","All races/ethnicities","Both sexes","23","82.1","28"
"Linkage to HIV medical care","2021","Connecticut","09","35-44","All races/ethnicities","Both sexes","48","94.1","51"
"Linkage to HIV medical care","2021","Connecticut","09","25-34","All races/ethnicities","Both sexes","72","85.7","84"
"Linkage to HIV medical care","2021","Connecticut","09","13-24","All races/ethnicities","Both sexes","34","85.0","40"
"Linkage to HIV medical care","2021","Delaware","10","65+","All races/ethnicities","Both sexes","2","100.0","2"
"Linkage to HIV medical care","2021","Delaware","10","55-64","All races/ethnicities","Both sexes","5","83.3","6"
"Linkage to HIV medical care","2021","Delaware","10","45-54","All races/ethnicities","Both sexes","10","83.3","12"
"Linkage to HIV medical care","2021","Delaware","10","35-44","All races/ethnicities","Both sexes","11","78.6","14"
"Linkage to HIV medical care","2021","Delaware","10","25-34","All races/ethnicities","Both sexes","25","80.6","31"
"Linkage to HIV medical care","2021","Delaware","10","13-24","All races/ethnicities","Both sexes","15","93.8","16"
"Linkage to HIV medical care","2021","District of Columbia","11","65+","All races/ethnicities","Both sexes","5","71.4","7"
"Linkage to HIV medical care","2021","District of Columbia","11","55-64","All races/ethnicities","Both sexes","15","83.3","18"
"Linkage to HIV medical care","2021","District of Columbia","11","45-54","All races/ethnicities","Both sexes","22","81.5","27"
"Linkage to HIV medical care","2021","District of Columbia","11","35-44","All races/ethnicities","Both sexes","31","77.5","40"
"Linkage to HIV medical care","2021","District of Columbia","11","25-34","All races/ethnicities","Both sexes","60","78.9","76"
"Linkage to HIV medical care","2021","District of Columbia","11","13-24","All races/ethnicities","Both sexes","21","77.8","27"
"Linkage to HIV medical care","2021","Florida","12","65+","All races/ethnicities","Both sexes","127","79.4","160"
"Linkage to HIV medical care","2021","Florida","12","55-64","All races/ethnicities","Both sexes","348","81.9","425"
"Linkage to HIV medical care","2021","Florida","12","45-54","All races/ethnicities","Both sexes","464","84.2","551"
"Linkage to HIV medical care","2021","Florida","12","35-44","All races/ethnicities","Both sexes","723","80.3","900"
"Linkage to HIV medical care","2021","Florida","12","25-34","All races/ethnicities","Both sexes","1,191","83.1","1,433"
"Linkage to HIV medical care","2021","Florida","12","13-24","All races/ethnicities","Both sexes","513","85.1","603"
"Linkage to HIV medical care","2021","Georgia","13","65+","All races/ethnicities","Both sexes","37","88.1","42"
"Linkage to HIV medical care","2021","Georgia","13","55-64","All races/ethnicities","Both sexes","131","80.9","162"
"Linkage to HIV medical care","2021","Georgia","13","45-54","All races/ethnicities","Both sexes","206","81.4","253"
"Linkage to HIV medical care","2021","Georgia","13","35-44","All races/ethnicities","Both sexes","374","82.7","452"
"Linkage to HIV medical care","2021","Georgia","13","25-34","All races/ethnicities","Both sexes","738","83.1","888"
"Linkage to HIV medical care","2021","Georgia","13","13-24","All races/ethnicities","Both sexes","448","78.0","574"
"Linkage to HIV medical care","2021","Guam","66","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Guam","66","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Guam","66","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Guam","66","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Guam","66","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Guam","66","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Hawaii","15","65+","All races/ethnicities","Both sexes","2","100.0","2"
"Linkage to HIV medical care","2021","Hawaii","15","55-64","All races/ethnicities","Both sexes","9","100.0","9"
"Linkage to HIV medical care","2021","Hawaii","15","45-54","All races/ethnicities","Both sexes","10","90.9","11"
"Linkage to HIV medical care","2021","Hawaii","15","35-44","All races/ethnicities","Both sexes","13","81.3","16"
"Linkage to HIV medical care","2021","Hawaii","15","25-34","All races/ethnicities","Both sexes","18","94.7","19"
"Linkage to HIV medical care","2021","Hawaii","15","13-24","All races/ethnicities","Both sexes","3","37.5","8"
"Linkage to HIV medical care","2021","Idaho","16","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Idaho","16","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Idaho","16","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Idaho","16","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Idaho","16","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Idaho","16","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2021","Illinois","17","65+","All races/ethnicities","Both sexes","35","87.5","40"
"Linkage to HIV medical care","2021","Illinois","17","55-64","All races/ethnicities","Both sexes","80","81.6","98"
"Linkage to HIV medical care","2021","Illinois","17","45-54","All races/ethnicities","Both sexes","142","90.4","157"
"Linkage to HIV medical care","2021","Illinois","17","35-44","All races/ethnicities","Both sexes","187","85.4","219"
"Linkage to HIV medical care","2021","Illinois","17","25-34","All races/ethnicities","Both sexes","381","85.4","446"
"Linkage to HIV medical care","2021","Illinois","17","13-24","All races/ethnicities","Both sexes","197","83.8","235"
"Linkage to HIV medical care","2021","Indiana","18","65+","All races/ethnicities","Both sexes","3","75.0","4"
"Linkage to HIV medical care","2021","Indiana","18","55-64","All races/ethnicities","Both sexes","31","81.6","38"
"Linkage to HIV medical care","2021","Indiana","18","45-54","All races/ethnicities","Both sexes","48","75.0","64"
"Linkage to HIV medical care","2021","Indiana","18","35-44","All races/ethnicities","Both sexes","80","79.2","101"
"Linkage to HIV medical care","2021","Indiana","18","25-34","All races/ethnicities","Both sexes","163","73.8","221"
"Linkage to HIV medical care","2021","Indiana","18","13-24","All races/ethnicities","Both sexes","76","76.0","100"
"Linkage to HIV medical care","2021","Iowa","19","65+","All races/ethnicities","Both sexes","6","100.0","6"
"Linkage to HIV medical care","2021","Iowa","19","55-64","All races/ethnicities","Both sexes","11","100.0","11"
"Linkage to HIV medical care","2021","Iowa","19","45-54","All races/ethnicities","Both sexes","19","90.5","21"
"Linkage to HIV medical care","2021","Iowa","19","35-44","All races/ethnicities","Both sexes","23","82.1","28"
"Linkage to HIV medical care","2021","Iowa","19","25-34","All races/ethnicities","Both sexes","33","84.6","39"
"Linkage to HIV medical care","2021","Iowa","19","13-24","All races/ethnicities","Both sexes","14","73.7","19"
"Linkage to HIV medical care","2021","Kansas","20","65+","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2021","Kansas","20","55-64","All races/ethnicities","Both sexes","12","100.0","12"
"Linkage to HIV medical care","2021","Kansas","20","45-54","All races/ethnicities","Both sexes","20","95.2","21"
"Linkage to HIV medical care","2021","Kansas","20","35-44","All races/ethnicities","Both sexes","33","94.3","35"
"Linkage to HIV medical care","2021","Kansas","20","25-34","All races/ethnicities","Both sexes","48","90.6","53"
"Linkage to HIV medical care","2021","Kansas","20","13-24","All races/ethnicities","Both sexes","25","78.1","32"
"Linkage to HIV medical care","2021","Kentucky","21","65+","All races/ethnicities","Both sexes","8","88.9","9"
"Linkage to HIV medical care","2021","Kentucky","21","55-64","All races/ethnicities","Both sexes","15","75.0","20"
"Linkage to HIV medical care","2021","Kentucky","21","45-54","All races/ethnicities","Both sexes","49","87.5","56"
