Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2019","New York","36","Ages 13 years and older","All races/ethnicities","Female","395","84.0","470"
"Linkage to HIV medical care","2019","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,632","87.7","1,860"
"Linkage to HIV medical care","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","196","81.3","241"
"Linkage to HIV medical care","2019","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","881","78.4","1,124"
"Linkage to HIV medical care","2019","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","11","100.0","11"
"Linkage to HIV medical care","2019","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","25","86.2","29"
"Linkage to HIV medical care","2019","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","158","79.4","199"
"Linkage to HIV medical care","2019","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","661","84.6","781"
"Linkage to HIV medical care","2019","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","41","69.5","59"
"Linkage to HIV medical care","2019","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","181","69.3","261"
"Linkage to HIV medical care","2019","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","18","100.0","18"
"Linkage to HIV medical care","2019","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","155","85.6","181"
"Linkage to HIV medical care","2019","Palau","70","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Palau","70","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Female","9","90.0","10"
"Linkage to HIV medical care","2019","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Male","56","90.3","62"
"Linkage to HIV medical care","2019","South Carolina","45","Ages 13 years and older","All races/ethnicities","Female","114","87.7","130"
"Linkage to HIV medical care","2019","South Carolina","45","Ages 13 years and older","All races/ethnicities","Male","482","87.6","550"
"Linkage to HIV medical care","2019","South Dakota","46","Ages 13 years and older","All races/ethnicities","Female","7","70.0","10"
"Linkage to HIV medical care","2019","South Dakota","46","Ages 13 years and older","All races/ethnicities","Male","19","82.6","23"
"Linkage to HIV medical care","2019","Tennessee","47","Ages 13 years and older","All races/ethnicities","Female","107","72.3","148"
"Linkage to HIV medical care","2019","Tennessee","47","Ages 13 years and older","All races/ethnicities","Male","427","68.3","625"
"Linkage to HIV medical care","2019","Texas","48","Ages 13 years and older","All races/ethnicities","Female","582","75.1","775"
"Linkage to HIV medical care","2019","Texas","48","Ages 13 years and older","All races/ethnicities","Male","2,628","74.5","3,527"
"Linkage to HIV medical care","2019","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Female","8","80.0","10"
"Linkage to HIV medical care","2019","Utah","49","Ages 13 years and older","All races/ethnicities","Male","98","78.4","125"
"Linkage to HIV medical care","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Vermont","50","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Female","134","84.8","158"
"Linkage to HIV medical care","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Male","513","77.3","664"
"Linkage to HIV medical care","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Female","86","93.5","92"
"Linkage to HIV medical care","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Male","346","88.5","391"
"Linkage to HIV medical care","2019","West Virginia","54","Ages 13 years and older","All races/ethnicities","Female","31","64.6","48"
"Linkage to HIV medical care","2019","West Virginia","54","Ages 13 years and older","All races/ethnicities","Male","76","77.6","98"
"Linkage to HIV medical care","2019","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Female","38","86.4","44"
"Linkage to HIV medical care","2019","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Male","152","91.0","167"
"Linkage to HIV medical care","2019","Wyoming","56","Ages 13 years and older","All races/ethnicities","Female","1","100.0","1"
"Linkage to HIV medical care","2019","Wyoming","56","Ages 13 years and older","All races/ethnicities","Male","12","100.0","12"
"Linkage to HIV medical care","2018","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","98","82.4","119"
"Linkage to HIV medical care","2018","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","390","79.9","488"
"Linkage to HIV medical care","2018","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","3","100.0","3"
"Linkage to HIV medical care","2018","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","17","85.0","20"
"Linkage to HIV medical care","2018","American Samoa","60","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","American Samoa","60","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","California","06","Ages 13 years and older","All races/ethnicities","Female","432","76.6","564"
"Linkage to HIV medical care","2018","California","06","Ages 13 years and older","All races/ethnicities","Male","3,312","79.8","4,148"
"Linkage to HIV medical care","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","36","92.3","39"
"Linkage to HIV medical care","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","296","82.2","360"
"Linkage to HIV medical care","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Female","18","78.3","23"
"Linkage to HIV medical care","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Male","56","81.2","69"
"Linkage to HIV medical care","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Female","55","88.7","62"
"Linkage to HIV medical care","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Male","176","82.6","213"
"Linkage to HIV medical care","2018","Florida","12","Ages 13 years and older","All races/ethnicities","Female","747","79.6","939"
"Linkage to HIV medical care","2018","Florida","12","Ages 13 years and older","All races/ethnicities","Male","3,019","83.1","3,634"
"Linkage to HIV medical care","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","408","76.0","537"
"Linkage to HIV medical care","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","1,557","79.3","1,964"
"Linkage to HIV medical care","2018","Guam","66","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Guam","66","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","6","100.0","6"
"Linkage to HIV medical care","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","54","84.4","64"
"Linkage to HIV medical care","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","169","72.8","232"
"Linkage to HIV medical care","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","917","81.2","1,129"
"Linkage to HIV medical care","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","79","70.5","112"
"Linkage to HIV medical care","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","271","67.8","400"
"Linkage to HIV medical care","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","28","90.3","31"
"Linkage to HIV medical care","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","79","94.0","84"
"Linkage to HIV medical care","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2018","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","205","81.7","251"
"Linkage to HIV medical care","2018","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","562","77.9","721"
"Linkage to HIV medical care","2018","Maine","23","Ages 13 years and older","All races/ethnicities","Female","7","100.0","7"
"Linkage to HIV medical care","2018","Maine","23","Ages 13 years and older","All races/ethnicities","Male","22","95.7","23"
