Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2017,Kentucky,21,13-24,ALL,All,All transmission categories,70,9.9,704673.0
HIV diagnoses,2016,Kentucky,21,55+,ALL,All,All transmission categories,18,1.4,1281831.0
HIV diagnoses,2016,Kentucky,21,45-54,ALL,All,All transmission categories,53,8.9,596123.0
HIV diagnoses,2016,Kentucky,21,35-44,ALL,All,All transmission categories,77,13.9,553519.0
HIV diagnoses,2016,Kentucky,21,25-34,ALL,All,All transmission categories,129,22.4,576261.0
HIV diagnoses,2016,Kentucky,21,13-24,ALL,All,All transmission categories,61,8.6,705932.0
HIV diagnoses,2015,Kentucky,21,55+,ALL,All,All transmission categories,23,1.8,1257336.0
HIV diagnoses,2015,Kentucky,21,45-54,ALL,All,All transmission categories,53,8.8,602578.0
HIV diagnoses,2015,Kentucky,21,35-44,ALL,All,All transmission categories,65,11.6,558863.0
HIV diagnoses,2015,Kentucky,21,25-34,ALL,All,All transmission categories,116,20.4,569869.0
HIV diagnoses,2015,Kentucky,21,13-24,ALL,All,All transmission categories,84,11.8,713691.0
HIV diagnoses,2014,Kentucky,21,55+,ALL,All,All transmission categories,24,1.9,1232003.0
HIV diagnoses,2014,Kentucky,21,45-54,ALL,All,All transmission categories,61,10.0,610051.0
HIV diagnoses,2014,Kentucky,21,35-44,ALL,All,All transmission categories,84,15.0,560924.0
HIV diagnoses,2014,Kentucky,21,25-34,ALL,All,All transmission categories,106,18.7,567898.0
HIV diagnoses,2014,Kentucky,21,13-24,ALL,All,All transmission categories,66,9.2,717875.0
HIV diagnoses,2013,Kentucky,21,55+,ALL,All,All transmission categories,37,3.1,1204990.0
HIV diagnoses,2013,Kentucky,21,45-54,ALL,All,All transmission categories,55,8.9,619140.0
HIV diagnoses,2013,Kentucky,21,35-44,ALL,All,All transmission categories,80,14.2,564807.0
HIV diagnoses,2013,Kentucky,21,25-34,ALL,All,All transmission categories,113,19.9,567185.0
HIV diagnoses,2013,Kentucky,21,13-24,ALL,All,All transmission categories,69,9.6,719500.0
HIV diagnoses,2012,Kentucky,21,55+,ALL,All,All transmission categories,25,2.1,1178299.0
HIV diagnoses,2012,Kentucky,21,45-54,ALL,All,All transmission categories,51,8.1,628632.0
HIV diagnoses,2012,Kentucky,21,35-44,ALL,All,All transmission categories,70,12.3,567218.0
HIV diagnoses,2012,Kentucky,21,25-34,ALL,All,All transmission categories,118,20.8,566955.0
HIV diagnoses,2012,Kentucky,21,13-24,ALL,All,All transmission categories,97,13.6,712756.0
HIV diagnoses,2011,Kentucky,21,55+,ALL,All,All transmission categories,26,2.3,1150460.0
HIV diagnoses,2011,Kentucky,21,45-54,ALL,All,All transmission categories,70,11.0,637558.0
HIV diagnoses,2011,Kentucky,21,35-44,ALL,All,All transmission categories,60,10.5,570393.0
HIV diagnoses,2011,Kentucky,21,25-34,ALL,All,All transmission categories,77,13.5,568406.0
HIV diagnoses,2011,Kentucky,21,13-24,ALL,All,All transmission categories,73,10.3,707134.0
HIV diagnoses,2010,Kentucky,21,55+,ALL,All,All transmission categories,28,2.5,1123352.0
HIV diagnoses,2010,Kentucky,21,45-54,ALL,All,All transmission categories,56,8.7,642611.0
HIV diagnoses,2010,Kentucky,21,35-44,ALL,All,All transmission categories,74,12.9,575568.0
HIV diagnoses,2010,Kentucky,21,25-34,ALL,All,All transmission categories,87,15.3,567419.0
HIV diagnoses,2010,Kentucky,21,13-24,ALL,All,All transmission categories,81,11.5,702135.0
HIV diagnoses,2009,Kentucky,21,55+,ALL,All,All transmission categories,20,1.8,1085691.0
HIV diagnoses,2009,Kentucky,21,45-54,ALL,All,All transmission categories,71,11.2,635227.0
HIV diagnoses,2009,Kentucky,21,35-44,ALL,All,All transmission categories,86,14.7,583203.0
HIV diagnoses,2009,Kentucky,21,25-34,ALL,All,All transmission categories,99,17.1,579199.0
HIV diagnoses,2009,Kentucky,21,13-24,ALL,All,All transmission categories,67,9.6,700250.0
HIV diagnoses,2008,Kentucky,21,55+,ALL,All,All transmission categories,26,2.5,1060600.0
HIV diagnoses,2008,Kentucky,21,45-54,ALL,All,All transmission categories,66,10.4,632758.0
HIV diagnoses,2008,Kentucky,21,35-44,ALL,All,All transmission categories,87,14.6,593910.0
HIV diagnoses,2008,Kentucky,21,25-34,ALL,All,All transmission categories,95,16.6,572335.0
HIV diagnoses,2008,Kentucky,21,13-24,ALL,All,All transmission categories,73,10.4,700060.0
HIV diagnoses,2019,Louisiana,22,55+,ALL,All,All transmission categories,77,5.7,1347479.0
HIV diagnoses,2019,Louisiana,22,45-54,ALL,All,All transmission categories,113,20.6,549149.0
HIV diagnoses,2019,Louisiana,22,35-44,ALL,All,All transmission categories,177,30.0,590973.0
HIV diagnoses,2019,Louisiana,22,25-34,ALL,All,All transmission categories,327,49.5,660283.0
HIV diagnoses,2019,Louisiana,22,13-24,ALL,All,All transmission categories,186,25.8,720301.0
HIV diagnoses,2018,Louisiana,22,55+,ALL,All,All transmission categories,70,5.3,1325599.0
HIV diagnoses,2018,Louisiana,22,45-54,ALL,All,All transmission categories,131,23.2,563818.0
HIV diagnoses,2018,Louisiana,22,35-44,ALL,All,All transmission categories,188,32.2,583886.0
HIV diagnoses,2018,Louisiana,22,25-34,ALL,All,All transmission categories,344,51.5,667602.0
HIV diagnoses,2018,Louisiana,22,13-24,ALL,All,All transmission categories,224,30.8,726183.0
HIV diagnoses,2017,Louisiana,22,55+,ALL,All,All transmission categories,95,7.3,1303674.0
HIV diagnoses,2017,Louisiana,22,45-54,ALL,All,All transmission categories,123,21.3,578214.0
HIV diagnoses,2017,Louisiana,22,35-44,ALL,All,All transmission categories,166,28.8,576844.0
HIV diagnoses,2017,Louisiana,22,25-34,ALL,All,All transmission categories,360,53.3,675641.0
HIV diagnoses,2017,Louisiana,22,13-24,ALL,All,All transmission categories,245,33.3,735902.0
HIV diagnoses,2016,Louisiana,22,55+,ALL,All,All transmission categories,87,6.8,1279841.0
HIV diagnoses,2016,Louisiana,22,45-54,ALL,All,All transmission categories,143,24.2,590655.0
HIV diagnoses,2016,Louisiana,22,35-44,ALL,All,All transmission categories,213,37.2,572596.0
HIV diagnoses,2016,Louisiana,22,25-34,ALL,All,All transmission categories,380,55.8,680678.0
HIV diagnoses,2016,Louisiana,22,13-24,ALL,All,All transmission categories,283,37.8,749525.0
HIV diagnoses,2015,Louisiana,22,55+,ALL,All,All transmission categories,96,7.7,1251313.0
HIV diagnoses,2015,Louisiana,22,45-54,ALL,All,All transmission categories,148,24.6,600607.0
HIV diagnoses,2015,Louisiana,22,35-44,ALL,All,All transmission categories,203,35.7,568214.0
HIV diagnoses,2015,Louisiana,22,25-34,ALL,All,All transmission categories,358,52.9,676165.0
HIV diagnoses,2015,Louisiana,22,13-24,ALL,All,All transmission categories,285,37.3,763475.0
HIV diagnoses,2014,Louisiana,22,55+,ALL,All,All transmission categories,96,7.9,1220910.0
HIV diagnoses,2014,Louisiana,22,45-54,ALL,All,All transmission categories,155,25.4,611409.0
HIV diagnoses,2014,Louisiana,22,35-44,ALL,All,All transmission categories,234,41.5,564060.0
HIV diagnoses,2014,Louisiana,22,25-34,ALL,All,All transmission categories,378,56.4,669858.0
HIV diagnoses,2014,Louisiana,22,13-24,ALL,All,All transmission categories,328,42.4,774443.0
HIV diagnoses,2013,Louisiana,22,55+,ALL,All,All transmission categories,100,8.4,1192318.0
HIV diagnoses,2013,Louisiana,22,45-54,ALL,All,All transmission categories,164,26.3,623402.0
HIV diagnoses,2013,Louisiana,22,35-44,ALL,All,All transmission categories,230,40.9,561690.0
HIV diagnoses,2013,Louisiana,22,25-34,ALL,All,All transmission categories,320,48.3,662347.0
HIV diagnoses,2013,Louisiana,22,13-24,ALL,All,All transmission categories,305,39.1,781047.0
HIV diagnoses,2012,Louisiana,22,55+,ALL,All,All transmission categories,84,7.2,1163643.0
HIV diagnoses,2012,Louisiana,22,45-54,ALL,All,All transmission categories,190,30.0,634112.0
HIV diagnoses,2012,Louisiana,22,35-44,ALL,All,All transmission categories,197,35.1,560732.0
HIV diagnoses,2012,Louisiana,22,25-34,ALL,All,All transmission categories,270,41.3,653985.0
HIV diagnoses,2012,Louisiana,22,13-24,ALL,All,All transmission categories,277,35.4,781708.0
HIV diagnoses,2011,Louisiana,22,55+,ALL,All,All transmission categories,84,7.4,1132327.0
HIV diagnoses,2011,Louisiana,22,45-54,ALL,All,All transmission categories,208,32.2,645671.0
HIV diagnoses,2011,Louisiana,22,35-44,ALL,All,All transmission categories,227,40.5,561111.0
HIV diagnoses,2011,Louisiana,22,25-34,ALL,All,All transmission categories,355,55.0,645415.0
HIV diagnoses,2011,Louisiana,22,13-24,ALL,All,All transmission categories,312,39.8,783066.0
HIV diagnoses,2010,Louisiana,22,55+,ALL,All,All transmission categories,79,7.2,1101323.0
HIV diagnoses,2010,Louisiana,22,45-54,ALL,All,All transmission categories,197,30.1,653536.0
HIV diagnoses,2010,Louisiana,22,35-44,ALL,All,All transmission categories,220,39.0,564283.0
HIV diagnoses,2010,Louisiana,22,25-34,ALL,All,All transmission categories,317,50.1,632829.0
HIV diagnoses,2010,Louisiana,22,13-24,ALL,All,All transmission categories,293,37.3,785554.0
HIV diagnoses,2009,Louisiana,22,55+,ALL,All,All transmission categories,83,7.8,1062049.0
HIV diagnoses,2009,Louisiana,22,45-54,ALL,All,All transmission categories,219,34.1,642810.0
HIV diagnoses,2009,Louisiana,22,35-44,ALL,All,All transmission categories,234,41.7,561813.0
HIV diagnoses,2009,Louisiana,22,25-34,ALL,All,All transmission categories,360,57.6,624512.0
HIV diagnoses,2009,Louisiana,22,13-24,ALL,All,All transmission categories,277,35.1,789737.0
HIV diagnoses,2008,Louisiana,22,55+,ALL,All,All transmission categories,95,9.2,1036539.0
HIV diagnoses,2008,Louisiana,22,45-54,ALL,All,All transmission categories,195,30.4,642377.0
HIV diagnoses,2008,Louisiana,22,35-44,ALL,All,All transmission categories,228,39.8,573387.0
HIV diagnoses,2008,Louisiana,22,25-34,ALL,All,All transmission categories,307,50.8,604201.0
HIV diagnoses,2008,Louisiana,22,13-24,ALL,All,All transmission categories,237,29.9,791787.0
HIV diagnoses,2019,Maine,23,55+,ALL,All,All transmission categories,5,1.0,496851.0
HIV diagnoses,2019,Maine,23,45-54,ALL,All,All transmission categories,6,3.4,174762.0
HIV diagnoses,2019,Maine,23,35-44,ALL,All,All transmission categories,6,3.9,154316.0
HIV diagnoses,2019,Maine,23,25-34,ALL,All,All transmission categories,8,4.9,163256.0
HIV diagnoses,2019,Maine,23,13-24,ALL,All,All transmission categories,5,2.7,181970.0
HIV diagnoses,2018,Maine,23,55+,ALL,All,All transmission categories,5,1.0,488335.0
HIV diagnoses,2018,Maine,23,45-54,ALL,All,All transmission categories,4,2.2,180087.0
HIV diagnoses,2018,Maine,23,35-44,ALL,All,All transmission categories,7,4.6,152509.0
HIV diagnoses,2018,Maine,23,25-34,ALL,All,All transmission categories,12,7.5,160558.0
HIV diagnoses,2018,Maine,23,13-24,ALL,All,All transmission categories,3,1.6,183412.0
HIV diagnoses,2017,Maine,23,55+,ALL,All,All transmission categories,4,0.8,478214.0
HIV diagnoses,2017,Maine,23,45-54,ALL,All,All transmission categories,6,3.2,186123.0
HIV diagnoses,2017,Maine,23,35-44,ALL,All,All transmission categories,5,3.3,151375.0
HIV diagnoses,2017,Maine,23,25-34,ALL,All,All transmission categories,11,6.9,158462.0
HIV diagnoses,2017,Maine,23,13-24,ALL,All,All transmission categories,3,1.6,184570.0
HIV diagnoses,2016,Maine,23,55+,ALL,All,All transmission categories,7,1.5,468565.0
HIV diagnoses,2016,Maine,23,45-54,ALL,All,All transmission categories,6,3.1,190839.0
HIV diagnoses,2016,Maine,23,35-44,ALL,All,All transmission categories,19,12.5,151499.0
HIV diagnoses,2016,Maine,23,25-34,ALL,All,All transmission categories,16,10.3,155969.0
HIV diagnoses,2016,Maine,23,13-24,ALL,All,All transmission categories,5,2.7,187307.0
HIV diagnoses,2015,Maine,23,55+,ALL,All,All transmission categories,7,1.5,458325.0
HIV diagnoses,2015,Maine,23,45-54,ALL,All,All transmission categories,11,5.6,195232.0
HIV diagnoses,2015,Maine,23,35-44,ALL,All,All transmission categories,9,5.9,153359.0
HIV diagnoses,2015,Maine,23,25-34,ALL,All,All transmission categories,10,6.5,153508.0
HIV diagnoses,2015,Maine,23,13-24,ALL,All,All transmission categories,10,5.3,189622.0
HIV diagnoses,2014,Maine,23,55+,ALL,All,All transmission categories,11,2.4,449120.0
HIV diagnoses,2014,Maine,23,45-54,ALL,All,All transmission categories,19,9.5,200108.0
HIV diagnoses,2014,Maine,23,35-44,ALL,All,All transmission categories,11,7.1,155868.0
HIV diagnoses,2014,Maine,23,25-34,ALL,All,All transmission categories,9,5.9,152369.0
HIV diagnoses,2014,Maine,23,13-24,ALL,All,All transmission categories,10,5.2,192913.0
HIV diagnoses,2013,Maine,23,55+,ALL,All,All transmission categories,4,0.9,438324.0
HIV diagnoses,2013,Maine,23,45-54,ALL,All,All transmission categories,9,4.4,204923.0
HIV diagnoses,2013,Maine,23,35-44,ALL,All,All transmission categories,13,8.2,158295.0
HIV diagnoses,2013,Maine,23,25-34,ALL,All,All transmission categories,6,4.0,149754.0
HIV diagnoses,2013,Maine,23,13-24,ALL,All,All transmission categories,3,1.5,194680.0
HIV diagnoses,2012,Maine,23,55+,ALL,All,All transmission categories,10,2.3,427235.0
HIV diagnoses,2012,Maine,23,45-54,ALL,All,All transmission categories,12,5.7,210174.0
HIV diagnoses,2012,Maine,23,35-44,ALL,All,All transmission categories,17,10.5,161294.0
HIV diagnoses,2012,Maine,23,25-34,ALL,All,All transmission categories,8,5.4,147920.0
HIV diagnoses,2012,Maine,23,13-24,ALL,All,All transmission categories,2,1.0,196694.0
HIV diagnoses,2011,Maine,23,55+,ALL,All,All transmission categories,3,0.7,415971.0
HIV diagnoses,2011,Maine,23,45-54,ALL,All,All transmission categories,19,8.8,214750.0
HIV diagnoses,2011,Maine,23,35-44,ALL,All,All transmission categories,10,6.0,165319.0
HIV diagnoses,2011,Maine,23,25-34,ALL,All,All transmission categories,12,8.2,146709.0
HIV diagnoses,2011,Maine,23,13-24,ALL,All,All transmission categories,5,2.5,198365.0
HIV diagnoses,2010,Maine,23,55+,ALL,All,All transmission categories,7,1.7,405561.0
HIV diagnoses,2010,Maine,23,45-54,ALL,All,All transmission categories,10,4.6,217913.0
HIV diagnoses,2010,Maine,23,35-44,ALL,All,All transmission categories,21,12.4,170001.0
HIV diagnoses,2010,Maine,23,25-34,ALL,All,All transmission categories,12,8.3,144780.0
HIV diagnoses,2010,Maine,23,13-24,ALL,All,All transmission categories,5,2.5,199426.0
HIV diagnoses,2009,Maine,23,55+,ALL,All,All transmission categories,9,2.3,389136.0
HIV diagnoses,2009,Maine,23,45-54,ALL,All,All transmission categories,8,3.7,217227.0
HIV diagnoses,2009,Maine,23,35-44,ALL,All,All transmission categories,16,9.3,172766.0
HIV diagnoses,2009,Maine,23,25-34,ALL,All,All transmission categories,13,8.7,149643.0
HIV diagnoses,2009,Maine,23,13-24,ALL,All,All transmission categories,10,5.0,201686.0
HIV diagnoses,2008,Maine,23,55+,ALL,All,All transmission categories,11,2.9,379110.0
HIV diagnoses,2008,Maine,23,45-54,ALL,All,All transmission categories,7,3.2,218007.0
HIV diagnoses,2008,Maine,23,35-44,ALL,All,All transmission categories,13,7.2,179576.0
HIV diagnoses,2008,Maine,23,25-34,ALL,All,All transmission categories,8,5.4,148630.0
HIV diagnoses,2008,Maine,23,13-24,ALL,All,All transmission categories,6,2.9,204525.0
HIV diagnoses,2019,Maryland,24,55+,ALL,All,All transmission categories,123,6.9,1779428.0
HIV diagnoses,2019,Maryland,24,45-54,ALL,All,All transmission categories,133,16.7,795426.0
HIV diagnoses,2019,Maryland,24,35-44,ALL,All,All transmission categories,184,23.5,783125.0
HIV diagnoses,2019,Maryland,24,25-34,ALL,All,All transmission categories,299,36.0,831673.0
HIV diagnoses,2019,Maryland,24,13-24,ALL,All,All transmission categories,176,19.5,903173.0
HIV diagnoses,2018,Maryland,24,55+,ALL,All,All transmission categories,111,6.4,1744339.0
HIV diagnoses,2018,Maryland,24,45-54,ALL,All,All transmission categories,149,18.2,818963.0
HIV diagnoses,2018,Maryland,24,35-44,ALL,All,All transmission categories,183,23.7,773477.0
HIV diagnoses,2018,Maryland,24,25-34,ALL,All,All transmission categories,353,42.4,833325.0
HIV diagnoses,2018,Maryland,24,13-24,ALL,All,All transmission categories,194,21.4,907690.0
HIV diagnoses,2017,Maryland,24,55+,ALL,All,All transmission categories,113,6.6,1708296.0
HIV diagnoses,2017,Maryland,24,45-54,ALL,All,All transmission categories,148,17.6,840106.0
HIV diagnoses,2017,Maryland,24,35-44,ALL,All,All transmission categories,183,23.9,765329.0
HIV diagnoses,2017,Maryland,24,25-34,ALL,All,All transmission categories,356,42.7,832780.0
HIV diagnoses,2017,Maryland,24,13-24,ALL,All,All transmission categories,220,24.0,915784.0
HIV diagnoses,2016,Maryland,24,55+,ALL,All,All transmission categories,132,7.9,1671042.0
HIV diagnoses,2016,Maryland,24,45-54,ALL,All,All transmission categories,181,21.2,855546.0
HIV diagnoses,2016,Maryland,24,35-44,ALL,All,All transmission categories,199,26.2,760756.0
HIV diagnoses,2016,Maryland,24,25-34,ALL,All,All transmission categories,355,42.7,830760.0
HIV diagnoses,2016,Maryland,24,13-24,ALL,All,All transmission categories,226,24.5,922101.0
HIV diagnoses,2015,Maryland,24,55+,ALL,All,All transmission categories,111,6.8,1631182.0
HIV diagnoses,2015,Maryland,24,45-54,ALL,All,All transmission categories,204,23.5,867499.0
HIV diagnoses,2015,Maryland,24,35-44,ALL,All,All transmission categories,226,29.6,763284.0
HIV diagnoses,2015,Maryland,24,25-34,ALL,All,All transmission categories,384,46.4,828290.0
HIV diagnoses,2015,Maryland,24,13-24,ALL,All,All transmission categories,246,26.4,932584.0
HIV diagnoses,2014,Maryland,24,55+,ALL,All,All transmission categories,133,8.4,1588858.0
HIV diagnoses,2014,Maryland,24,45-54,ALL,All,All transmission categories,202,23.0,877357.0
HIV diagnoses,2014,Maryland,24,35-44,ALL,All,All transmission categories,282,36.9,765031.0
HIV diagnoses,2014,Maryland,24,25-34,ALL,All,All transmission categories,366,44.5,822129.0
HIV diagnoses,2014,Maryland,24,13-24,ALL,All,All transmission categories,248,26.3,942478.0
HIV diagnoses,2013,Maryland,24,55+,ALL,All,All transmission categories,170,11.0,1545103.0
HIV diagnoses,2013,Maryland,24,45-54,ALL,All,All transmission categories,224,25.2,888607.0
HIV diagnoses,2013,Maryland,24,35-44,ALL,All,All transmission categories,263,34.2,769026.0
HIV diagnoses,2013,Maryland,24,25-34,ALL,All,All transmission categories,378,46.4,814072.0
HIV diagnoses,2013,Maryland,24,13-24,ALL,All,All transmission categories,256,27.0,946937.0
HIV diagnoses,2012,Maryland,24,55+,ALL,All,All transmission categories,160,10.7,1501870.0
HIV diagnoses,2012,Maryland,24,45-54,ALL,All,All transmission categories,248,27.6,897762.0
HIV diagnoses,2012,Maryland,24,35-44,ALL,All,All transmission categories,272,35.1,774984.0
HIV diagnoses,2012,Maryland,24,25-34,ALL,All,All transmission categories,344,42.9,801293.0
HIV diagnoses,2012,Maryland,24,13-24,ALL,All,All transmission categories,283,29.8,949670.0
HIV diagnoses,2011,Maryland,24,55+,ALL,All,All transmission categories,151,10.4,1456230.0
HIV diagnoses,2011,Maryland,24,45-54,ALL,All,All transmission categories,330,36.5,903039.0
HIV diagnoses,2011,Maryland,24,35-44,ALL,All,All transmission categories,265,33.9,780639.0
HIV diagnoses,2011,Maryland,24,25-34,ALL,All,All transmission categories,361,46.0,785008.0
HIV diagnoses,2011,Maryland,24,13-24,ALL,All,All transmission categories,302,31.7,953849.0
HIV diagnoses,2010,Maryland,24,55+,ALL,All,All transmission categories,182,12.9,1413541.0
HIV diagnoses,2010,Maryland,24,45-54,ALL,All,All transmission categories,407,45.1,903335.0
HIV diagnoses,2010,Maryland,24,35-44,ALL,All,All transmission categories,399,50.3,792756.0
HIV diagnoses,2010,Maryland,24,25-34,ALL,All,All transmission categories,409,53.3,767243.0
HIV diagnoses,2010,Maryland,24,13-24,ALL,All,All transmission categories,325,34.1,953374.0
